nomattribuant;idattribuant;annee;dateconvention;referencedecision;nombeneficiaire;idbeneficiaire;rnabeneficiaire;categorietiers;objet;montant;nature;naturecomptable;conditionsversement;datesperiodeversement;idrae;notificationue;pourcentagesubvention;dispositifaide;gid
Commune de Lyon;21690123100011;2023;;D_23_0492;LYON GLACE PATINAGE;44991075100014;;50-Personnes morales de droits privé autres qu'organismes sociaux;HNI - LOPAREVA   LYON GLACE PATINAGE;4100,0;aide en numéraire;fonctionnement;unique;2023-11-25;;False;1,0;;15608
Commune de Lyon;21690123100011;2023;;2023/2291;LYON GLACE PATINAGE;44991075100014;;50-Personnes morales de droits privé autres qu'organismes sociaux;LYON GLACE PATINAGE;20000,0;aide en numéraire;fonctionnement;unique;2023-03-09;;False;1,0;;15609
Commune de Lyon;21690123100011;2023;;;MUTUELLE PETITE ENFANCE LYON 7 RAM POUSS 7;44999789900017;;50-Personnes morales de droits privé autres qu'organismes sociaux;;26500,0;aide en nature;fonctionnement;;;;;;;15610
Commune de Lyon;21690123100011;2023;;2023/2417;MUTUELLE PETITE ENFANCE LYON 7 RAM POUSS 7;44999789900017;;50-Personnes morales de droits privé autres qu'organismes sociaux;MPE LYON 7 - RAM POUSS7 SUB.IND. FONCT.2023;12200,0;aide en numéraire;fonctionnement;échelonné;2023-06-01,2023-10-27;;False;1,0;;15611
Commune de Lyon;21690123100011;2023;;2023/2257;MUTUELLE PETITE ENFANCE LYON 7 RAM POUSS 7;44999789900017;;50-Personnes morales de droits privé autres qu'organismes sociaux;MPE LYON 7 - RAM POUSS7 SUB.IND. FONCT.2023;15000,0;aide en numéraire;fonctionnement;unique;2023-03-15;;False;1,0;;15612
Commune de Lyon;21690123100011;2023;;D_23_0430;MUTUELLE PETITE ENFANCE LYON 7 RAM POUSS 7;44999789900017;;50-Personnes morales de droits privé autres qu'organismes sociaux;MPE LYON 7 - RPE POUSS'7 - 2EME TRANCHE 2023;6800,0;aide en numéraire;fonctionnement;unique;2023-11-11;;False;1,0;;15613
Commune de Lyon;21690123100011;2023;2023-03-09;2023_2357;APMMGLL;45019662100020;;50-Personnes morales de droits privé autres qu'organismes sociaux;APMMGLL (Association de Promotion des Maisons Médicales de Garde Libérale Lyonnaises) : fonctionnement des 4 Maisons médicales de garde 2023;70000,0;aide en numéraire;fonctionnement;échelonné;2023-05-25,2023-07-04;;False;1,0;;15614
Commune de Lyon;21690123100011;2023;;D_23_0022;SIGNES DE SENS;45027456800051;;50-Personnes morales de droits privé autres qu'organismes sociaux;Favoriser l'inclusion des personnes en situation de handicap dans les différentes sphères (culture, éducation, emploi, citoyenneté...).;2000,0;aide en numéraire;fonctionnement;unique;2023-06-14;;False;1,0;;15615
Commune de Lyon;21690123100011;2023;;;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;;71162,57;aide en nature;fonctionnement;;;;;;;15616
Commune de Lyon;21690123100011;2023;2023-09-28;2023/0336;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI_A L'ECOUTE DU QUARTIER_LIEN SOCIAL 2023_DDE 00003486;2500,0;aide en numéraire;fonctionnement;unique;2023-10-19;;False;1,0;;15617
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0179;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI_ACCES AUX DROITS ET SOLIDARITES_LIEN SOCIAL 2023_DDE 00003181;15000,0;aide en numéraire;fonctionnement;unique;2023-08-23;;False;1,0;;15618
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0179;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI_PROXIMITE DE QUARTIER ET VIVRE ENSEMBLE_LIEN SOCIAL 2023_DDE 00003142;4500,0;aide en numéraire;fonctionnement;unique;2023-08-23;;False;1,0;;15619
Commune de Lyon;21690123100011;2023;2023-09-28;2023/0336;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI_VACANCES HORS LES MURS_LIEN SOCIAL 2023_DDE 00003445;10000,0;aide en numéraire;fonctionnement;unique;2023-10-19;;False;1,0;;15620
Commune de Lyon;21690123100011;2023;;D_23_0452;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CENTRE SOCIAL BONNEFOI  Accompagnement à la scolarité  DELIB D_23_0452 Tableau 2 p2;1000,0;aide en numéraire;fonctionnement;unique;2023-12-07;;False;1,0;;15621
Commune de Lyon;21690123100011;2023;2023-01-19;2023/2278;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CENTRE SOCIAL BONNEFOI DGF 1ERE TRANCHE;237440,0;aide en numéraire;fonctionnement;échelonné;2023-04-05,2023-07-22;;False;1,0;;15622
Commune de Lyon;21690123100011;2023;2023-09-28;2023/0335;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CENTRE SOCIAL BONNEFOI_DESTINATION PERI_PERI 2023_DDE 00004132;3000,0;aide en numéraire;fonctionnement;unique;2023-10-19;;False;1,0;;15623
Commune de Lyon;21690123100011;2023;2023-09-28;2023/0327;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CENTRE SOCIAL DE BONNEFOI SUBVENTION DE FONCTIONNEMENT GENERAL 2023 DGF2;59360,0;aide en numéraire;fonctionnement;unique;2023-11-15;;False;1,0;;15624
Commune de Lyon;21690123100011;2023;2023-05-11;2023/0015;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CS BONNEFOI BIEN MANGER;2500,0;aide en numéraire;fonctionnement;unique;2023-07-18;;False;1,0;;15625
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0176;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CS BONNEFOIS_POINT INFO ALLER VERS_PERI 2023_DDE00002894;2500,0;aide en numéraire;fonctionnement;unique;2023-08-10;;False;1,0;;15626
Commune de Lyon;21690123100011;2023;2023-05-11;2023/0057;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CS BONNEFOI_FESTIVAL DES PASSANTS_AP CULTURE PV 2023_DDE00002837;4000,0;aide en numéraire;fonctionnement;unique;2023-07-26;;False;1,0;;15627
Commune de Lyon;21690123100011;2023;2023-05-11;2023/0057;ASSOCIATION GESTION CENTRE SOCIAL BONNEFOI;45037841900029;;50-Personnes morales de droits privé autres qu'organismes sociaux;CS BONNEFOI_ORCHESTRE DEMOS_AP CULTURE PV 2023_DDE00002779;2500,0;aide en numéraire;fonctionnement;unique;2023-07-26;;False;1,0;;15628
Commune de Lyon;21690123100011;2023;;;LES NOUVELLES SUBSISTANCES;45038910100012;;50-Personnes morales de droits privé autres qu'organismes sociaux;;526820,49;aide en nature;fonctionnement;;;;;;;15629
Commune de Lyon;21690123100011;2023;;D_23_0040;LES NOUVELLES SUBSISTANCES;45038910100012;;50-Personnes morales de droits privé autres qu'organismes sociaux;FERES_BLEU;5000,0;aide en numéraire;fonctionnement;échelonné;2023-05-26,2023-08-05;;False;1,0;;15630
Commune de Lyon;21690123100011;2023;;;LES NOUVELLES SUBSISTANCES;45038910100012;;50-Personnes morales de droits privé autres qu'organismes sociaux;Les Nouvelles Subsistances - FURG;50000,0;aide en numéraire;fonctionnement;unique;2023-11-04;;False;1,0;;15631
Commune de Lyon;21690123100011;2023;;2023_2299;LES NOUVELLES SUBSISTANCES;45038910100012;;50-Personnes morales de droits privé autres qu'organismes sociaux;Les Nouvelles Subsistances - Subvention individualisée 2023;1390000,0;aide en numéraire;fonctionnement;échelonné;2023-03-23,2023-07-14;;False;1,0;;15632
Commune de Lyon;21690123100011;2023;2023-05-11;2023/0057;LA PAROLE DE;45047513200038;;50-Personnes morales de droits privé autres qu'organismes sociaux;LA PAROLE DE_PRINTEMPS EN POESIE 5_AP CULTURE PV 2023_DDE00002744;4000,0;aide en numéraire;fonctionnement;unique;2023-09-19;;False;1,0;;15633
Commune de Lyon;21690123100011;2023;;;OSTINATO;45047698100037;;50-Personnes morales de droits privé autres qu'organismes sociaux;COMPAGNIE OSTINATO - Enveloppe FIC 2023;3000,0;aide en numéraire;fonctionnement;unique;2023-09-02;;False;1,0;;15634
Commune de Lyon;21690123100011;2023;;;ENTREPRENDRE POUR HUMANISER LA DEPENDANCE;45069580400036;;50-Personnes morales de droits privé autres qu'organismes sociaux;SOLDE LOGEMENT SOCIAL 25 RUE DU PLAT;84076,0;aide en numéraire;investissement;unique;2023-01-12;;False;1,0;;15635
Commune de Lyon;21690123100011;2023;;D_23_0051;MAC GUFFIN ASSOCIATION;45088472100017;;50-Personnes morales de droits privé autres qu'organismes sociaux;Mac Guffin Association - Enveloppe FIC;15000,0;aide en numéraire;fonctionnement;unique;2023-08-10;;False;1,0;;15636
Commune de Lyon;21690123100011;2023;;;GINGA BAHIA;45172174000038;;;;5405,0;aide en nature;fonctionnement;;;;;;;15637
Commune de Lyon;21690123100011;2023;;;QUI FAIT CA KIFFER CA;45216919600022;;50-Personnes morales de droits privé autres qu'organismes sociaux;QUI FAIT CA ? KIFFER CA ! - Enveloppe F;8000,0;aide en numéraire;fonctionnement;unique;2023-08-10;;False;1,0;;15638
Commune de Lyon;21690123100011;2023;;D_23_0450;ASSOCIATION SPORTIVE ANATOLE FRANCE;45256577300010;;50-Personnes morales de droits privé autres qu'organismes sociaux;ELEMENTAIRE ANATOLE FRANCE PIL ECHECS  PIL : Education co-construite, plus juste,  plus solidaire et plus inclusive  Délibération D_23_0450 ¿ Tableau 6;700,0;aide en numéraire;fonctionnement;unique;2023-11-21;;False;1,0;;15639
Commune de Lyon;21690123100011;2023;;D_23_0450;ASSOCIATION SPORTIVE ANATOLE FRANCE;45256577300010;;50-Personnes morales de droits privé autres qu'organismes sociaux;ELEMENTAIRE ANATOLE FRANCE PIL-POULES  PIL : Education à la transition écologique  Délibération D_23_0450 ¿ Tableau 4;695,0;aide en numéraire;fonctionnement;unique;2023-11-21;;False;1,0;;15640
Commune de Lyon;21690123100011;2023;;;ASSOCIATION SPORTIVE ANATOLE FRANCE;45256577300010;;50-Personnes morales de droits privé autres qu'organismes sociaux;SUBV. CREDITS LIBRES E319 EE A.FRANCE;1168,4;aide en numéraire;fonctionnement;unique;2023-03-22;;False;1,0;;15641
Commune de Lyon;21690123100011;2023;;;ASSOCIATION SPORTIVE ANATOLE FRANCE;45256577300010;;50-Personnes morales de droits privé autres qu'organismes sociaux;SUBV. INCE E319 EE ANATOLE FRANCE;1778,0;aide en numéraire;fonctionnement;unique;2023-03-17;;False;1,0;;15642
Commune de Lyon;21690123100011;2023;;;ASSOCIATION SPORTIVE ANATOLE FRANCE;45256577300010;;50-Personnes morales de droits privé autres qu'organismes sociaux;SUBV.ASSURANCE E319 EE ANATOLE FRANCE;148,9;aide en numéraire;fonctionnement;unique;2023-04-19;;False;1,0;;15643
Commune de Lyon;21690123100011;2023;;2022/2182;ASSOCIATION SPORTIVE ANATOLE FRANCE;45256577300010;;50-Personnes morales de droits privé autres qu'organismes sociaux;TSCO - ASSOCIATION SPORTIVE ANATOLE FRANCE (ELEMENTAIRE ANATOLE FRANCE)   Projet : Séjour Montagne   P.2 de l'annexe, delib N°2022/2182 du CM du 15.12.2022;6600,0;aide en numéraire;fonctionnement;unique;2023-01-28;;False;1,0;;15644
Commune de Lyon;21690123100011;2023;;2023_2376;COLLECTIF ITEM;45356208400021;;50-Personnes morales de droits privé autres qu'organismes sociaux;COLLECTIF ITEM - Enveloppe FIC 2023;4000,0;aide en numéraire;fonctionnement;unique;2023-07-27;;False;1,0;;15645
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0179;COLLECTIF ITEM;45356208400021;;50-Personnes morales de droits privé autres qu'organismes sociaux;COLLECTIF ITEM_LA PERMANENCE PHOTOGRAPHIQUE_LIEN SOCIAL 2023_DDE 00002843;6200,0;aide en numéraire;fonctionnement;unique;2023-08-29;;False;1,0;;15646
Commune de Lyon;21690123100011;2023;;;LYON BOXE;45357506000026;;50-Personnes morales de droits privé autres qu'organismes sociaux;;7597,0;aide en nature;fonctionnement;;;;;;;15647
Commune de Lyon;21690123100011;2023;;D_23_0493;LYON BOXE;45357506000026;;50-Personnes morales de droits privé autres qu'organismes sociaux;LYON BOXE;10000,0;aide en numéraire;fonctionnement;unique;2023-11-25;;False;1,0;;15648
Commune de Lyon;21690123100011;2023;;2023/2291;LYON BOXE;45357506000026;;50-Personnes morales de droits privé autres qu'organismes sociaux;LYON BOXE;8000,0;aide en numéraire;fonctionnement;unique;2023-06-01;;False;1,0;;15649
Commune de Lyon;21690123100011;2023;2023-09-28;2023/0335;COMPAGNIE KADIA FARAUX;45385298000029;;50-Personnes morales de droits privé autres qu'organismes sociaux;COMPAGNIE KADIA FARAUX_ERAWANN - DEFILE ATELIERS MUSIQUE ET DANSE_PERI 2023_DDE 00004161;3500,0;aide en numéraire;fonctionnement;unique;2023-10-12;;False;1,0;;15650
Commune de Lyon;21690123100011;2023;2023-05-11;2023/0057;COMPAGNIE KADIA FARAUX;45385298000029;;50-Personnes morales de droits privé autres qu'organismes sociaux;COMPAGNIE KADIA FARAUX_LOS EXTRANJEROS_AP CULTURE PV 2023_DDE00002517;5000,0;aide en numéraire;fonctionnement;unique;2023-09-13;;False;1,0;;15651
Commune de Lyon;21690123100011;2023;;2023-2377;LEROCKEPAMORT;45400447400028;;50-Personnes morales de droits privé autres qu'organismes sociaux;Association Lerockepamort - - FIMA 2023;30000,0;aide en numéraire;fonctionnement;unique;2023-05-04;;False;1,0;;15652
Commune de Lyon;21690123100011;2023;;;LEROCKEPAMORT;45400447400028;;50-Personnes morales de droits privé autres qu'organismes sociaux;Association Lerockepamort - FIMA 2023;15000,0;aide en numéraire;fonctionnement;unique;2023-08-11;;False;1,0;;15653
Commune de Lyon;21690123100011;2023;;0;LEROCKEPAMORT;45400447400028;;50-Personnes morales de droits privé autres qu'organismes sociaux;FETE DE LA MUSIQUE - LEROCKEPAMORT;2500,0;aide en numéraire;fonctionnement;unique;2023-08-05;;False;1,0;;15654
Commune de Lyon;21690123100011;2023;;2023/0109;PIGNON SUR RUE;45405253100034;;50-Personnes morales de droits privé autres qu'organismes sociaux;PIGNON SUR RUE  PERMIS V LE VELO ECOLE POUR LES PERSONNES EN INSERTION;4000,0;aide en numéraire;fonctionnement;unique;2023-10-26;;False;1,0;;15655
Commune de Lyon;21690123100011;2023;2023-01-01;2023/2435;PIGNON SUR RUE;45405253100034;;50-Personnes morales de droits privé autres qu'organismes sociaux;Pignon sur rue - La maison du vélo;17500,0;aide en numéraire;fonctionnement;échelonné;2023-04-27,2023-12-01;;False;1,0;;15656
Commune de Lyon;21690123100011;2023;;D_23_0170;ADRIEN M CLAIRE B;47748926400028;;50-Personnes morales de droits privé autres qu'organismes sociaux;ADRIEN M CLAIRE B - Enveloppe FIC 2023;8000,0;aide en numéraire;fonctionnement;unique;2023-08-03;;False;1,0;;15657
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0179;124 SERVICES;47785695900010;;50-Personnes morales de droits privé autres qu'organismes sociaux;124 SERVICES_SENSIBILISATION AU FRANCAIS_LIEN SOCIAL 2023_DDE 00002974;12000,0;aide en numéraire;fonctionnement;échelonné;2023-08-30,2023-11-17;;False;1,0;;15658
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0179;124 SERVICES;47785695900010;;50-Personnes morales de droits privé autres qu'organismes sociaux;124 SERVICES_SURENTRETIEN SUR CERTAINS ESPACES PUBLICS DU TERRITOIRE RQ_LIEN SOCIAL 2023_DDE 00003117;10000,0;aide en numéraire;fonctionnement;échelonné;2023-08-30,2023-11-17;;False;1,0;;15659
Commune de Lyon;21690123100011;2023;2023-05-11;2023/0125;124 SERVICES;47785695900010;;50-Personnes morales de droits privé autres qu'organismes sociaux;124 Service Jardin Ornano _CM mai prog Jardins;1600,0;aide en numéraire;fonctionnement;unique;2023-11-17;;False;1,0;;15660
Commune de Lyon;21690123100011;2023;;2023/0109;124 SERVICES;47785695900010;;50-Personnes morales de droits privé autres qu'organismes sociaux;REGIE DE QUARTIER 1,2,4 SERVICES  MISE EN SITUATION DE TRAVAIL;8000,0;aide en numéraire;fonctionnement;unique;2023-11-17;;False;1,0;;15661
Commune de Lyon;21690123100011;2023;;;ESPACE AIKIDO;47819230500025;;;;4040,0;aide en nature;fonctionnement;;;;;;;15662
Commune de Lyon;21690123100011;2023;;;BRON VERTICAL;47847224400027;;;;3858,0;aide en nature;fonctionnement;;;;;;;15663
Commune de Lyon;21690123100011;2023;;2023/0179;MIEUX VIVRE AU VERGOIN;47857559000011;;50-Personnes morales de droits privé autres qu'organismes sociaux;Mieux Vivre au Vergoin  Divers projets  pour 2023;4000,0;aide en numéraire;fonctionnement;unique;2023-10-04;;False;1,0;;15664
Commune de Lyon;21690123100011;2023;;D_23_0452;LIRE ET FAIRE LIRE DANS LE RHONE;47909139900044;;50-Personnes morales de droits privé autres qu'organismes sociaux;LIRE ET FAIRE LIRE  Pauses méridiennes  Délibération n° D_23_0452;3000,0;aide en numéraire;fonctionnement;unique;2023-11-24;;False;1,0;;15665
Commune de Lyon;21690123100011;2023;;2023/2417;LIRE ET FAIRE LIRE DANS LE RHONE;47909139900044;;50-Personnes morales de droits privé autres qu'organismes sociaux;LIRE ET FAIRE LIRE - SUB IND FCT. ENFANCE 2023;2000,0;aide en numéraire;fonctionnement;unique;2023-07-26;;False;1,0;;15666
Commune de Lyon;21690123100011;2023;;D_23_0452;CENTRE FAMILLE ET MEDIATION;47951592600059;;50-Personnes morales de droits privé autres qu'organismes sociaux;CENTRE DE LA FAMILLE ET LA MEDIATION (CFM)  Coparentalité et séparation parentale - ateliers d'enfants et d'adolescents  DELIB D_23_0452 Tableau 2 p2;2000,0;aide en numéraire;fonctionnement;unique;2023-11-29;;False;1,0;;15667
Commune de Lyon;21690123100011;2023;;;ADME OBSTINATO;47956218300018;;50-Personnes morales de droits privé autres qu'organismes sociaux;ADME Obstinato;5000,0;aide en numéraire;investissement;unique;2023-12-02;;False;1,0;;15668
Commune de Lyon;21690123100011;2023;;;ADME OBSTINATO;47956218300018;;50-Personnes morales de droits privé autres qu'organismes sociaux;ADME Obstinato- FIMA 2023;3000,0;aide en numéraire;fonctionnement;unique;2023-08-11;;False;1,0;;15669
Commune de Lyon;21690123100011;2023;2023-06-29;2023/0179;ESCALE CREATION;48012741400013;;50-Personnes morales de droits privé autres qu'organismes sociaux;ESCALE CREATION_CJS SUR LYON_LIEN SOCIAL 2023_DDE 00002853;6500,0;aide en numéraire;fonctionnement;unique;2023-08-30;;False;1,0;;15670
Commune de Lyon;21690123100011;2023;;D_23_0021;FRISSE;48033514000012;;50-Personnes morales de droits privé autres qu'organismes sociaux;Former et sensibiliser à la lutte contre les discriminations;4000,0;aide en numéraire;fonctionnement;unique;2023-06-24;;False;1,0;;15671
Commune de Lyon;21690123100011;2023;;2023/0275;FRISSE;48033514000012;;50-Personnes morales de droits privé autres qu'organismes sociaux;SENSIBILISATIONS RISQUES;3000,0;aide en numéraire;fonctionnement;unique;2023-09-01;;False;1,0;;15672
Commune de Lyon;21690123100011;2023;;;LYON CENTRE AIKIDO;48034239300034;;50-Personnes morales de droits privé autres qu'organismes sociaux;;10557,0;aide en nature;fonctionnement;;;;;;;15673
Commune de Lyon;21690123100011;2023;;2023/2291;LYON CENTRE AIKIDO;48034239300034;;50-Personnes morales de droits privé autres qu'organismes sociaux;LYON CENTRE AIKIDO;1000,0;aide en numéraire;fonctionnement;unique;2023-07-07;;False;1,0;;15674
Commune de Lyon;21690123100011;2023;;2023/2272;QUAIS DU POLAR;48036707700058;;50-Personnes morales de droits privé autres qu'organismes sociaux;AUTCULT - QUAIS DU POLAR;160000,0;aide en numéraire;fonctionnement;échelonné;2023-03-03,2023-05-11;;False;1,0;;15675
