nomattribuant;idattribuant;annee;dateconvention;referencedecision;nombeneficiaire;idbeneficiaire;rnabeneficiaire;objet;montant;nature;conditionsversement;datesperiodeversement;idrae;notificationue;pourcentagesubvention;dispositifaide;gid
Métropole de Lyon (Budget principal);20004697700019;2022;;;BRIGADES NATURE RHONE;43413516600057;;AAP ID'IAE 2020 - Solde subvention 2020 20% - 2020-06236;6000,0;aide en numéraire;unique;2022-07-11;;False;1,0;;12853
Métropole de Lyon (Budget principal);20004697700019;2022;;;BRIGADES NATURE RHONE;43413516600057;;ACI Brigades Nature - 1er acompte subvention 2022 70% - 2022-00056;171360,0;aide en numéraire;unique;2022-04-25;;False;1,0;;12854
Métropole de Lyon (Budget principal);20004697700019;2022;;;BRIGADES NATURE RHONE;43413516600057;;ACI Brigades Nature - Solde subvention 2021 30% - 2021-00448;73440,0;aide en numéraire;unique;2022-03-28;;False;1,0;;12855
Métropole de Lyon (Budget principal);20004697700019;2022;;;OFELIA;43430496000033;;201805208-Acquérir competences - solde - subvention 2019 - montant proratisé - dossier 2019-3070;39808,2;aide en numéraire;unique;2022-09-27;;False;1,0;;12856
Métropole de Lyon (Budget principal);20004697700019;2022;;;OFELIA;43430496000033;;202200089 - ACQUERIR DES COMPE - 1er acompte subvention FSE 2022 50% - 2022-02956;45003,56;aide en numéraire;unique;2022-10-20;;False;1,0;;12857
Métropole de Lyon (Budget principal);20004697700019;2022;;;VILLAGE CREATEURS DU PASSAGE THIAFFAIT;43431589100011;;Programme d'actions 2021 - solde - subvention 2021 - 20% - dossier 2021-3035;20000,0;aide en numéraire;unique;2022-06-29;;False;1,0;;12858
Métropole de Lyon (Budget principal);20004697700019;2022;;;VILLAGE CREATEURS DU PASSAGE THIAFFAIT;43431589100011;;Programme d'actions 2022 - 1er acompte - subvention 2022 - 80% - dossier 2022-944;80000,0;aide en numéraire;unique;2022-05-25;;False;1,0;;12859
Métropole de Lyon (Budget principal);20004697700019;2022;;;UNION D ECONOMIE SOCIALE NEMA LOVE;43508029600021;;2021 - LYON 7 - 17 rue Tourville - DAS n° 11 - SOLDE - LS;15000,0;aide en numéraire;unique;2022-12-12;;False;1,0;;12860
Métropole de Lyon (Budget principal);20004697700019;2022;;;UNION D ECONOMIE SOCIALE NEMA LOVE;43508029600021;;2021 - LYON 7 - 17 rue Tourville - DAS n° A11 - SOLDE - LS;8400,0;aide en numéraire;unique;2022-12-12;;False;1,0;;12861
Métropole de Lyon (Budget principal);20004697700019;2022;;;UNION D ECONOMIE SOCIALE NEMA LOVE;43508029600021;;LY7 - 17 RUE TOURVILLE - 1 - AJ;10000,0;aide en numéraire;unique;2022-02-18;;False;1,0;;12862
Métropole de Lyon (Budget principal);20004697700019;2022;;;UNION D ECONOMIE SOCIALE NEMA LOVE;43508029600021;;LY7 - 17 RUE TOURVILLE - 1 -ACCOMPTE- DAS A11/2021- AJ;5600,0;aide en numéraire;unique;2022-02-18;;False;1,0;;12863
Métropole de Lyon (Budget principal);20004697700019;2022;;;MODE D EMPLOI RHONE;43520499500011;;Action Accompagnement emploi - Solde subvention 2021 30% - 2021-00534;13500,0;aide en numéraire;unique;2022-04-21;;False;1,0;;12864
Métropole de Lyon (Budget principal);20004697700019;2022;;;MODE D EMPLOI RHONE;43520499500011;;Action accompagnement emploi - 1er acompte subvention 2022 70% - 2022-00528;31500,0;aide en numéraire;unique;2022-04-14;;False;1,0;;12865
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTY FARTY;43833451800042;;ARTY FARTY - STRUCTURE ACCOMPAGNEMENT- 1er acompte - subvention 2022 - 80% - dossier 2022-1849;64000,0;aide en numéraire;unique;2022-06-08;;False;1,0;;12866
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTY FARTY;43833451800042;;ARTY FARTY - solde - subvention 2022 - 20% - dossier 2022-1849;16000,0;aide en numéraire;unique;2022-12-06;;False;1,0;;12867
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTY FARTY;43833451800042;;EUROPEAN LAB ARTY FARTY - EVENEMENTS LITTERAIRES 2022 - 1er acompte - subvention 2020 - 80% - dossier 2022-488;28000,0;aide en numéraire;unique;2022-04-07;;False;1,0;;12868
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTY FARTY;43833451800042;;EUROPEAN LAB ARTY FARTY - solde - subvention 2022 - 20% - dossier 2022-488;7000,0;aide en numéraire;unique;2022-12-06;;False;1,0;;12869
Métropole de Lyon (Budget principal);20004697700019;2022;;;INSERTION TRAVAIL EMPLOIS MULTISERVICE;43893389700029;;ACI Chantiers Givors Oullins B -  Solde subvention 2021 30% - 2021-00042;9792,0;aide en numéraire;unique;2022-03-28;;False;1,0;;12870
Métropole de Lyon (Budget principal);20004697700019;2022;;;INSERTION TRAVAIL EMPLOIS MULTISERVICE;43893389700029;;ACI Chantiers Givors Oullins B - 1er acompte subvention 2022 70% - 2022-00042;22848,0;aide en numéraire;unique;2022-06-13;;False;1,0;;12871
Métropole de Lyon (Budget principal);20004697700019;2022;;;COPROPRIETE LE PETIT SAINTE FOY;43912260700013;;ECO2-SFL-20-30 CLAUDE BERNARD - SOLDE;64800,0;aide en numéraire;unique;2022-09-13;;False;1,0;;12872
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;BIO DIVERSITE - 1;17760,0;aide en numéraire;unique;2022-07-07;;False;1,0;;12873
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;ARTHROPOLOGIA;43960272300041;;DTEE PATR 2022 - ARTHROPOLOGIA - 1;2898,0;aide en numéraire;unique;2022-03-24;;False;1,0;;12874
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;ARTHROPOLOGIA;43960272300041;;DTEE PATR 2022 - ARTHROPOLOGIA - 2;1932,0;aide en numéraire;unique;2022-12-20;;False;1,0;;12875
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;ECO CENTRE INVESTISSEMENT - 1;3600,0;aide en numéraire;unique;2022-07-07;;False;1,0;;12876
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;HABITAT ECOLO - 1;12000,0;aide en numéraire;unique;2022-07-07;;False;1,0;;12877
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;JARDIN ECOCENTRE - 1;5400,0;aide en numéraire;unique;2022-07-07;;False;1,0;;12878
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;MARATHON DE LA BIODIVERSITE - 1;54725,0;aide en numéraire;unique;2022-03-23;;False;1,0;;12879
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;PATR 2022 - 1;11454,0;aide en numéraire;unique;2022-03-14;;False;1,0;;12880
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;PATR 2022 - Arthropologia - solde;7636,0;aide en numéraire;unique;2022-12-22;;False;1,0;;12881
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;PATR 2022 - patrimoine végétal - ARTHROPOLOGIA 1er acompte;5934,0;aide en numéraire;unique;2022-05-02;;False;1,0;;12882
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;PATR 2022 ARTHROPOLOGIA - SOLDE;3956,0;aide en numéraire;unique;2022-12-26;;False;1,0;;12883
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;STPU-TV 2021 HABITATS COLLECTI - solde;8000,0;aide en numéraire;unique;2022-08-31;;False;1,0;;12884
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;STPU-TV 2021- JARDINS ECOCENTR - solde;5520,0;aide en numéraire;unique;2022-08-31;;False;1,0;;12885
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;STPU-TV 2021-JARDIN ECOCENTRE - solde;2400,0;aide en numéraire;unique;2022-08-31;;False;1,0;;12886
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;STPU-TV 2021-VOLET BIODIVERSIT - SOLDE;14280,0;aide en numéraire;unique;2022-08-31;;False;1,0;;12887
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;TRAME VERTE 2021 - Patrimoine végétal/stratégie et information - Solde;1320,0;aide en numéraire;unique;2022-09-08;;False;1,0;;12888
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;TRAME VERTE 2022 - PAT. VEGETA - acompte 60 %Arthropologia;4680,0;aide en numéraire;unique;2022-06-09;;False;1,0;;12889
Métropole de Lyon (Budget principal);20004697700019;2022;;;ARTHROPOLOGIA;43960272300041;;VEGETALISATION ESPACE COPRO - 1;57000,0;aide en numéraire;unique;2022-07-07;;False;1,0;;12890
Métropole de Lyon (Budget principal);20004697700019;2022;;;FC2E FORMATION;43964064000033;;Itinéraires emploi diversifiés -  Solde subvention 2021 30% - 2021-00134;39000,0;aide en numéraire;unique;2022-02-21;;False;1,0;;12891
Métropole de Lyon (Budget principal);20004697700019;2022;;;FC2E FORMATION;43964064000033;;Itinéraires emploi diversifiés -  Solde subvention 2021 30% - 2021-00135;22500,0;aide en numéraire;unique;2022-02-21;;False;1,0;;12892
Métropole de Lyon (Budget principal);20004697700019;2022;;;FC2E FORMATION;43964064000033;;Itinéraires emploi diversifiés - 1er acompte subvention 2022 70% - 2022-00142;91000,0;aide en numéraire;unique;2022-04-13;;False;1,0;;12893
Métropole de Lyon (Budget principal);20004697700019;2022;;;FC2E FORMATION;43964064000033;;Itinéraires emploi diversifiés - 1er acompte subvention 2022 70% - 2022-00143;52500,0;aide en numéraire;unique;2022-04-13;;False;1,0;;12894
Métropole de Lyon (Budget principal);20004697700019;2022;;;ESPACE CARCO PEPINIERE D ENTREPRISES;43968211300014;;Création entp Rhône Amont - solde - subvention 2021 - montant proratisé - dossier 2021-581;13006,0;aide en numéraire;unique;2022-10-12;;False;1,0;;12895
Métropole de Lyon (Budget principal);20004697700019;2022;;;ESPACE CARCO PEPINIERE D ENTREPRISES;43968211300014;;Création entrp CTM Rhône Amont - 1er acompte - subvention 2022 - 80% - dossier 2022-546;56000,0;aide en numéraire;unique;2022-04-26;;False;1,0;;12896
Métropole de Lyon (Budget principal);20004697700019;2022;;;CORPS AU BORD;44007334400051;;CORPS AU BORD -  AAP EAC 2022 - paiement intégral - subvention 2022 - 100% - dossier 2022-3985;15000,0;aide en numéraire;unique;2022-10-26;;False;1,0;;12897
Métropole de Lyon (Budget principal);20004697700019;2022;;;CORPS AU BORD;44007334400051;;CORPS AU BORD_FACE DANSEE - AAP EA_COLLEGES ET TERRITOIRES - 1er acompte - subvention 2021 - 80% - 2021-5561;12000,0;aide en numéraire;unique;2022-03-18;;False;1,0;;12898
Métropole de Lyon (Budget principal);20004697700019;2022;;;CORPS AU BORD;44007334400051;;CORPS AU BORD_FACE DANSEE - solde - subvention 2021 - 20% - dossier 2021-5561;3000,0;aide en numéraire;unique;2022-07-08;;False;1,0;;12899
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;Itinéraires activité diversifi - 1er acompte subvention 2022 70% - 2022-00079;29750,0;aide en numéraire;unique;2022-04-06;;False;1,0;;12900
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;Itinéraires activité diversifi - Solde subvention 2021 30% - 2021-00081;12750,0;aide en numéraire;unique;2022-02-10;;False;1,0;;12901
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;Itinéraires emploi innovants - 1er acompte subvention 2022 70% - 2022-00129;34065,5;aide en numéraire;unique;2022-04-05;;False;1,0;;12902
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;Itinéraires emploi renforcés - 1er acompte subvention 2022 70% - 2022-00160;17850,0;aide en numéraire;unique;2022-04-13;;False;1,0;;12903
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;Itinéraires emploi renforcés - Solde subvention 2021 30% - 2021-00153;7650,0;aide en numéraire;unique;2022-03-07;;False;1,0;;12904
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;Itinéraires emplois innovants - Solde subvention 2021 30% - 2021-00121;14599,5;aide en numéraire;unique;2022-04-08;;False;1,0;;12905
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;PP 2021 - ALIS - SOLDE-AJ;13500,0;aide en numéraire;unique;2022-12-14;;False;1,0;;12906
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASS LYONNAISE D INGENIERIE SOCIAL;44096648900013;;PP 2022 - ALIS - SOLDE-AJ;12206,0;aide en numéraire;unique;2022-12-06;;False;1,0;;12907
Métropole de Lyon (Budget principal);20004697700019;2022;;;ABC HLM DU RHONE;44330454800029;;ABCHLMGSUP2021_CENTRERESSOURCES_SOLDE_SM;11007,48;aide en numéraire;unique;2022-07-19;;False;1,0;;12908
Métropole de Lyon (Budget principal);20004697700019;2022;;;ABC HLM DU RHONE;44330454800029;;ABCLMH_GSUP2022_CENTRE RESSOURCES_AC_SM;12500,0;aide en numéraire;unique;2022-10-20;;False;1,0;;12909
Métropole de Lyon (Budget principal);20004697700019;2022;;;ABC HLM DU RHONE;44330454800029;;SUBVENTION AUX ASSO - 2021 - SOLDE - AJ;2600,0;aide en numéraire;unique;2022-12-31;;False;1,0;;12910
Métropole de Lyon (Budget principal);20004697700019;2022;;;ABC HLM DU RHONE;44330454800029;;SUBVENTION AUX ASSO - 2022 - AVANCE 1;10400,0;aide en numéraire;unique;2022-07-28;;False;1,0;;12911
Métropole de Lyon (Budget annexe des eaux);20004697700027;2022;;;LES PENICHES DU VAL DE RHONE;44416999900026;;DTEE PATR 2022 - LES PENICHES - 2;6624,0;aide en numéraire;unique;2022-07-27;;False;1,0;;12912
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;LES PENICHES DU VAL DE RHONE;44416999900026;;DTEE PATR 2022 - PENICHES VAL - 1;25254,0;aide en numéraire;unique;2022-04-01;;False;1,0;;12913
Métropole de Lyon (Budget annexe de l’assainissement);20004697700035;2022;;;LES PENICHES DU VAL DE RHONE;44416999900026;;DTEE PATR 2022 - PENICHES VAL - 2;15971,2;aide en numéraire;unique;2022-12-19;;False;1,0;;12914
Métropole de Lyon (Budget principal);20004697700019;2022;;;LES PENICHES DU VAL DE RHONE;44416999900026;;PATR 2022 - LES PENICHES DU VAL DE RHONE;22770,0;aide en numéraire;unique;2022-03-23;;False;1,0;;12915
Métropole de Lyon (Budget principal);20004697700019;2022;;;LES PENICHES DU VAL DE RHONE;44416999900026;;PATR 2022 - les péniches du val du rhône - solde;11048,0;aide en numéraire;unique;2022-12-22;;False;1,0;;12916
Métropole de Lyon (Budget principal);20004697700019;2022;;;RESAMUT MHM;44453276600011;;ACOMPTE SUBVENTION PLAN PAUVRETE 2022;21000,0;aide en numéraire;unique;2022-12-31;;False;1,0;;12917
Métropole de Lyon (Budget principal);20004697700019;2022;;;RESAMUT MHM;44453276600011;;SUBVENTION PMI 2021 PLAN PAUVR - 2;7800,0;aide en numéraire;unique;2022-09-22;;False;1,0;;12918
Métropole de Lyon (Budget principal);20004697700019;2022;;;A L T M (AGENCE LYON TRANQUILITE MEDIATION);44524008800044;;ALTM_GSUP2021_LYON_Médiation sociale_SOLDE_SM;62500,0;aide en numéraire;unique;2022-04-22;;False;1,0;;12919
Métropole de Lyon (Budget principal);20004697700019;2022;;;A L T M (AGENCE LYON TRANQUILITE MEDIATION);44524008800044;;ALTM_GUSP2022_LYON_Médiation sociale_AC_SM;62500,0;aide en numéraire;unique;2022-10-24;;False;1,0;;12920
Métropole de Lyon (Budget principal);20004697700019;2022;;;RESEAU AMAP AUVERGNE RHONE ALPES;44835745900024;;AGRICULTURE ACTIONS 2021 - 2;8718,4;aide en numéraire;unique;2022-02-22;;False;1,0;;12921
Métropole de Lyon (Budget principal);20004697700019;2022;;;RESEAU AMAP AUVERGNE RHONE ALPES;44835745900024;;POLITIQUE AGRICOLE - AMAP - acompte;41593,6;aide en numéraire;unique;2022-04-27;;False;1,0;;12922
Métropole de Lyon (Budget principal);20004697700019;2022;;;RESEAU AMAP AUVERGNE RHONE ALPES;44835745900024;;POLITIQUE AGRICOLE - AMAP - solde;10398,4;aide en numéraire;unique;2022-12-06;;False;1,0;;12923
Métropole de Lyon (Budget principal);20004697700019;2022;;;ESPACE NUMERIQUE ENTREPRISES;44889342000043;;Accompagnement transition indu - Solde - subvention 2021 - dossier 2021-1628;58500,0;aide en numéraire;unique;2022-08-24;;False;1,0;;12924
Métropole de Lyon (Budget principal);20004697700019;2022;;;ESPACE NUMERIQUE ENTREPRISES;44889342000043;;Accompagnement transition industrie -ENE - 1er acompte - subvention 2022;234000,0;aide en numéraire;unique;2022-06-08;;False;1,0;;12925
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOC DEP DEVELOPP EMPLOI AGRICOLE RURAL;45013243600020;;AGRICULTURE ACTIONS 2021 - solde;5096,0;aide en numéraire;unique;2022-09-15;;False;1,0;;12926
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOC DEP DEVELOPP EMPLOI AGRICOLE RURAL;45013243600020;;PENAP 2021 - solde;2642,4;aide en numéraire;unique;2022-08-19;;False;1,0;;12927
Métropole de Lyon (Budget principal);20004697700019;2022;;;ASSOC DEP DEVELOPP EMPLOI AGRICOLE RURAL;45013243600020;;POLITIQUE AGRICOLE 2022 - ADDEAR;25664,0;aide en numéraire;unique;2022-07-12;;False;1,0;;12928
Métropole de Lyon (Budget principal);20004697700019;2022;;;CABESTAN;45021441600247;;Programme ESS - 1er acompte - subvention 2022 - 80% - dossier 2022-1530;25600,0;aide en numéraire;unique;2022-06-17;;False;1,0;;12929
Métropole de Lyon (Budget principal);20004697700019;2022;;;POUR LA GESTION DU CENTRE SOCIAL BONNEFOI;45037841900029;;CFI 2022-CENTRE SOCIAL BONNEFO - 1;15000,0;aide en numéraire;unique;2022-06-02;;False;1,0;;12930
Métropole de Lyon (Budget principal);20004697700019;2022;;;POUR LA GESTION DU CENTRE SOCIAL BONNEFOI;45037841900029;;COV_MQE2022_02563_SUB_CULTURESDESPOSSIBLESLY03_RIB_LRAR_DELIB_NOTIFICATION;7000,0;aide en numéraire;unique;2022-07-04;;False;1,0;;12931
Métropole de Lyon (Budget principal);20004697700019;2022;;;POUR LA GESTION DU CENTRE SOCIAL BONNEFOI;45037841900029;;SOLDE - SUB GLOB DPPE 2022 - CENTRE SOCIAL BONNEFOI;5000,0;aide en numéraire;unique;2022-09-16;;False;1,0;;12932
Métropole de Lyon (Budget principal);20004697700019;2022;;;POUR LA GESTION DU CENTRE SOCIAL BONNEFOI;45037841900029;;SUB_MQE2022_CULTURESDESPOSSIBLES_SOLDE_BILAN_FINANCIER;3000,0;aide en numéraire;unique;2022-10-14;;False;1,0;;12933
Métropole de Lyon (Budget principal);20004697700019;2022;;;ENTREPRENDRE POUR HUMANISER LA DEPENDANCE EHD;45069580400028;;2016 - CALUIRE ET CUIRE - chemin de Bel Air - DAS n° 170 - 2ème acompte - LQ;115200,0;aide en numéraire;unique;2022-02-11;;False;1,0;;12934
Métropole de Lyon (Budget principal);20004697700019;2022;;;ENTREPRENDRE POUR HUMANISER LA DEPENDANCE EHD;45069580400028;;2019 - LYON 3 - 220 cours Lafayette - DAS n° 255 - SOLDE - LS;83200,0;aide en numéraire;unique;2022-12-12;;False;1,0;;12935
Métropole de Lyon (Budget principal);20004697700019;2022;;;ENTREPRENDRE POUR HUMANISER LA DEPENDANCE EHD;45069580400028;;MIO - 27 RUE 11/11/1918 - ACOMPTE 1 - DAS n°155-1-2019 -AJ;326000,0;aide en numéraire;unique;2022-03-22;;False;1,0;;12936
Métropole de Lyon (Budget principal);20004697700019;2022;;;COORDINATION DES STRUCTURES D'APPUI A LA VIE;45102409500023;;Animation d'une plateforme num - 1er acompte subvention 2022 80% - 2022-01536;28000,0;aide en numéraire;unique;2022-10-21;;False;1,0;;12937
Métropole de Lyon (Budget principal);20004697700019;2022;;;COORDINATION DES STRUCTURES D'APPUI A LA VIE;45102409500023;;Développement d'une plateforme - 1er acompte subvention 2021 80% - 2021-05364;10400,0;aide en numéraire;unique;2022-03-11;;False;1,0;;12938
Métropole de Lyon (Budget principal);20004697700019;2022;;;COORDINATION DES STRUCTURES D'APPUI A LA VIE;45102409500023;;Développement d'une plateforme - Solde subvention 2021 20% -2021-05364;2600,0;aide en numéraire;unique;2022-12-29;;False;1,0;;12939
Métropole de Lyon (Budget principal);20004697700019;2022;;;PIGNON SUR RUE;45405253100034;;CONV_MQE2022-02594PIGNONSRUE_VAULXENVELORIB_DELIB_NOTIFICATION_LRAR;6580,0;aide en numéraire;unique;2022-07-07;;False;1,0;;12940
Métropole de Lyon (Budget principal);20004697700019;2022;;;PIGNON SUR RUE;45405253100034;;DMOB-CONVENTION SUBVENTION-PROGRAMME ACTIONS 2022-ACOMPTE 1-MD;72000,0;aide en numéraire;unique;2022-05-09;;False;1,0;;12941
